timestamp;cpu;ram;disco
2026-08-20 18:51:58;1.8;57.7;83.1
2026-08-20 18:52:09;2.9;57.7;83.1
2026-08-20 18:52:20;2.0;57.7;83.1
2026-08-20 18:52:31;3.3;57.7;83.1
2026-08-20 18:52:42;2.1;57.7;83.1
2026-08-20 18:52:53;4.1;57.9;83.1
2026-08-20 18:53:04;6.6;57.8;83.1
2026-08-20 18:53:15;31.3;58.2;83.1
2026-08-20 18:53:26;1.6;58.0;83.1
2026-08-20 18:53:37;16.4;58.0;83.1
2026-08-20 18:53:48;2.5;58.0;83.1
2026-08-20 18:53:59;1.9;58.0;83.1
2026-08-20 18:54:10;2.0;58.0;83.1
2026-08-20 18:54:21;2.9;57.9;83.1
2026-08-20 18:54:32;5.5;57.9;83.1
2026-08-20 18:54:43;4.7;57.9;83.1
2026-08-20 18:54:54;3.5;57.8;83.1
2026-08-20 18:55:05;2.3;57.9;83.1
2026-08-20 18:55:16;4.1;57.9;83.1
2026-08-20 18:55:27;2.3;57.9;83.1
2026-08-20 18:55:38;2.3;57.9;83.1
2026-08-20 18:55:49;2.5;57.9;83.1
2026-08-20 18:56:00;8.4;57.8;83.1
2026-08-20 18:56:11;12.2;57.8;83.1
2026-08-20 18:56:22;3.9;57.8;83.1
2026-08-20 18:56:33;3.1;57.8;83.1
2026-08-20 18:56:44;4.5;57.8;83.1
2026-08-20 18:56:55;2.1;57.8;83.1
2026-08-20 18:57:06;15.0;57.9;83.1
2026-08-20 18:57:17;3.1;58.0;83.1
2026-08-20 18:57:28;3.1;58.0;83.1
2026-08-20 18:57:39;11.6;58.0;83.1
2026-08-20 18:57:50;5.1;58.0;83.1
2026-08-20 18:58:01;1.4;58.0;83.1
2026-08-20 18:58:12;5.4;58.0;83.1
2026-08-20 18:58:23;1.8;58.1;83.1
2026-08-20 18:58:34;2.0;58.1;83.1
2026-08-20 18:58:45;2.3;58.1;83.1
2026-08-20 18:58:56;1.6;58.1;83.1
2026-08-20 18:59:07;3.1;58.1;83.1
2026-08-20 18:59:18;2.9;58.0;83.1
2026-08-20 18:59:29;3.5;58.0;83.1
2026-08-20 18:59:40;3.1;58.0;83.1
2026-08-20 18:59:51;2.6;58.0;83.1
2026-08-20 19:00:02;1.6;58.0;83.1
2026-08-20 19:00:13;2.0;58.0;83.1
2026-08-20 19:00:25;3.3;58.0;83.1
2026-08-20 19:00:36;9.8;57.6;83.1
2026-08-20 19:00:47;1.6;57.4;83.1
2026-08-20 19:00:58;2.5;57.4;83.1
2026-08-20 19:01:09;2.3;57.4;83.1
2026-08-20 19:01:20;1.4;57.4;83.1
2026-08-20 19:01:31;1.9;57.4;83.1
2026-08-20 19:01:42;1.4;57.2;83.1
2026-08-20 19:01:53;0.4;57.1;83.1
2026-08-20 19:02:04;0.0;57.1;83.1
2026-08-20 19:02:15;1.8;57.1;83.1
2026-08-20 19:02:26;0.4;57.2;83.1
2026-08-20 19:02:37;0.6;57.2;83.1
2026-08-20 19:02:48;0.0;57.1;83.1
2026-08-20 19:02:59;0.0;57.2;83.1
2026-08-20 19:03:10;0.4;57.1;83.1
2026-08-20 19:03:21;0.0;57.3;83.1
2026-08-20 19:03:32;0.8;57.3;83.1
2026-08-20 19:03:43;0.0;57.3;83.1
2026-08-20 19:03:54;0.8;57.2;83.1
2026-08-20 19:04:05;0.4;57.2;83.1
2026-08-20 19:04:16;1.4;57.1;83.1
2026-08-20 19:04:27;0.0;57.1;83.1
2026-08-20 19:04:38;1.2;57.1;83.1
2026-08-20 19:04:49;0.2;57.0;83.1
2026-08-20 19:05:00;1.6;57.0;83.1
2026-08-20 19:05:11;15.7;56.4;83.1
2026-08-20 19:05:22;0.0;56.3;83.1
2026-08-20 19:05:33;0.4;56.2;83.1
2026-08-20 19:05:44;7.7;56.5;83.1
2026-08-20 19:05:55;0.6;56.7;83.1
2026-08-20 19:06:06;0.0;56.6;83.1
2026-08-20 19:06:17;0.2;56.6;83.1
2026-08-20 19:06:28;0.4;56.6;83.1
2026-08-20 19:06:39;4.1;56.5;83.1
2026-08-20 19:06:50;0.0;56.6;83.1
