timestamp;cpu;ram;disco
2026-08-20 10:48:03;11.4;46.9;47.9
2026-08-20 10:48:04;3.1;46.8;47.9
2026-08-20 10:48:05;18.9;46.7;47.9
2026-08-20 10:48:06;3.9;46.8;47.9
2026-08-20 10:48:07;1.6;46.8;47.9
2026-08-20 10:48:08;4.1;46.7;47.9
2026-08-20 10:48:09;4.3;46.7;47.9
2026-08-20 10:48:10;5.5;46.8;47.9
2026-08-20 10:48:11;4.3;46.8;47.9
2026-08-20 10:48:12;6.6;46.8;47.9
2026-08-20 10:48:13;6.5;46.8;47.9
2026-08-20 10:48:14;10.0;46.7;47.9
2026-08-20 10:48:15;9.2;47.0;47.9
2026-08-20 10:48:16;16.4;47.0;47.9
2026-08-20 10:48:17;8.1;47.0;47.9
2026-08-20 10:48:18;6.0;47.0;47.9
2026-08-20 10:48:19;5.8;47.0;47.9
2026-08-20 10:48:20;13.2;47.1;47.9
2026-08-20 10:48:21;8.0;47.0;47.9
2026-08-20 10:48:22;25.3;47.0;47.9
2026-08-20 10:48:23;1.8;47.0;47.9
